50 Free Name,50 Free Time,50 Free FINA,100 Br Name,100 Br Time,100 Br FINA,100 Back Name,100 Back Time,100 Bk FINA,Place of 1000,Percentile
Noah Anderson,21.025246347538932,820.1201201201202,Noah Foster,55.482787165080346,820.1201201201202,Noah Lewis 2,50.091548881157046,820.1201201201202,174,82.69999999999999
Owen Anderson,21.035190196406575,819.3693693693693,Owen Foster,55.49433080813532,819.3693693693693,Owen Lewis 2,50.115271352246964,819.3693693693693,175,82.60000000000001
Parker Anderson,21.03775037769539,818.6186186186186,Parker Foster,55.50179585342857,818.6186186186186,Parker Lewis 2,50.130879529326734,818.6186186186186,176,82.5
Quinn Anderson,21.063325431450515,817.8678678678679,Quinn Foster,55.51386978381275,817.8678678678679,Quinn Lewis 2,50.13734679726508,817.8678678678679,177,82.4
Riley Anderson,21.069129960036076,817.1171171171171,Riley Foster,55.55756201741971,817.1171171171171,Riley Lewis 2,50.1423562295235,817.1171171171171,178,82.3
Sam Anderson,21.07531552852706,816.3663663663664,Sam Foster,55.571621259252154,816.3663663663664,Sam Lewis 2,50.145684531333195,816.3663663663664,179,82.2
Taylor Anderson,21.078553751814628,815.6156156156156,Taylor Foster,55.57217457984007,815.6156156156156,Taylor Lewis 2,50.150698217743944,815.6156156156156,180,82.1
Alex Anderson,21.082314167889514,814.8648648648649,Alex Foster,55.57266101657635,814.8648648648649,Alex Lewis 2,50.1614512329754,814.8648648648649,181,82.0
Blake Anderson,21.104862908447238,814.1141141141142,Blake Foster,55.60781280883056,814.1141141141142,Blake Lewis 2,50.18993286128885,814.1141141141142,182,81.89999999999999
Cameron Anderson,21.109568981868197,813.3633633633633,Cameron Foster,55.622801906650125,813.3633633633633,Cameron Lewis 2,50.27095377873518,813.3633633633633,183,81.80000000000001
Devon Anderson,21.11009154365721,812.6126126126126,Devon Foster,55.628932744606196,812.6126126126126,Devon Lewis 2,50.324052618068734,812.6126126126126,184,81.69999999999999
Ellis Anderson,21.11407079519786,811.8618618618618,Ellis Foster,55.637915542845036,811.8618618618618,Ellis Lewis 2,50.33765752813814,811.8618618618618,185,81.60000000000001
Finley Anderson,21.114270049833408,811.1111111111111,Finley Foster,55.641398185874124,811.1111111111111,Finley Lewis 2,50.3535642171743,811.1111111111111,186,81.5
Gray Anderson,21.133240827909994,810.3603603603603,Gray Foster,55.659441439019574,810.3603603603603,Gray Lewis 2,50.38253408637208,810.3603603603603,187,81.4
Hunter Anderson,21.139311490681205,809.6096096096096,Hunter Foster,55.66465097181702,809.6096096096096,Hunter Lewis 2,50.41238959442008,809.6096096096096,188,81.3
Ian Anderson,21.13944396463528,808.8588588588589,Ian Foster,55.67215586161692,808.8588588588589,Ian Lewis 2,50.4163126371851,808.8588588588589,189,81.2
Jake Anderson,21.14479861084721,808.1081081081081,Jake Foster,55.672948787288064,808.1081081081081,Jake Lewis 2,50.42686219219055,808.1081081081081,190,81.1
Kyle Anderson,21.148703716685013,807.3573573573574,Kyle Foster,55.681815351343154,807.3573573573574,Kyle Lewis 2,50.42877883101951,807.3573573573574,191,81.0
Logan Anderson,21.167007123999202,806.6066066066066,Logan Foster,55.689694182691795,806.6066066066066,Logan Lewis 2,50.432647742324015,806.6066066066066,192,80.89999999999999
Max Anderson,21.168905743832237,805.8558558558559,Max Foster,55.70343394974102,805.8558558558559,Max Lewis 2,50.43335887961863,805.8558558558559,193,80.80000000000001
Noah Anderson,21.169881512403414,805.1051051051052,Noah Foster,55.7307082888779,805.1051051051052,Noah Lewis 2,50.44708003459837,805.1051051051052,194,80.69999999999999
Owen Anderson,21.177817523327587,804.3543543543544,Owen Foster,55.735809444777736,804.3543543543544,Owen Lewis 2,50.45170364313314,804.3543543543544,195,80.60000000000001
Parker Anderson,21.18263328884033,803.6036036036036,Parker Foster,55.73798857563996,803.6036036036036,Parker Lewis 2,50.46730054826742,803.6036036036036,196,80.5
Quinn Anderson,21.186934112895692,802.8528528528528,Quinn Foster,55.74203194171872,802.8528528528528,Quinn Lewis 2,50.467574030716925,802.8528528528528,197,80.4
Riley Anderson,21.194632486577948,802.1021021021021,Riley Foster,55.74479396929496,802.1021021021021,Riley Lewis 2,50.470226217015274,802.1021021021021,198,80.3
Sam Anderson,21.195807979384387,801.3513513513514,Sam Foster,55.749864815958965,801.3513513513514,Sam Lewis 2,50.474351347854046,801.3513513513514,199,80.2
Taylor Anderson,21.196494562730138,800.6006006006006,Taylor Foster,55.75024669899429,800.6006006006006,Taylor Lewis 2,50.48083475398752,800.6006006006006,200,80.1
Alex Anderson,21.208919017959705,799.8498498498499,Alex Foster,55.76007160277918,799.8498498498499,Alex Lewis 2,50.4860168703754,799.8498498498499,201,80.0
Blake Anderson,21.220363059793698,799.0990990990991,Blake Foster,55.76860015271679,799.0990990990991,Blake Lewis 2,50.49031798728903,799.0990990990991,202,79.89999999999999
Cameron Anderson,21.22083421882301,798.3483483483484,Cameron Foster,55.77745209369832,798.3483483483484,Cameron Lewis 2,50.4922279994773,798.3483483483484,203,79.80000000000001
Devon Anderson,21.22400129578225,797.5975975975975,Devon Foster,55.7935637316487,797.5975975975975,Devon Lewis 2,50.50160662788554,797.5975975975975,204,79.69999999999999
Ellis Anderson,21.230599807967565,796.8468468468468,Ellis Foster,55.81609856334637,796.8468468468468,Ellis Lewis 2,50.50237437634013,796.8468468468468,205,79.60000000000001
Finley Anderson,21.231084824774147,796.0960960960961,Finley Foster,55.83294300043282,796.0960960960961,Finley Lewis 2,50.50761538456743,796.0960960960961,206,79.5
Gray Anderson,21.235353674155636,795.3453453453453,Gray Foster,55.841682184882316,795.3453453453453,Gray Lewis 2,50.5287911071633,795.3453453453453,207,79.4
Hunter Anderson,21.247594221051628,794.5945945945946,Hunter Foster,55.850131864921835,794.5945945945946,Hunter Lewis 2,50.532038907857704,794.5945945945946,208,79.3
Ian Anderson,21.255824679476696,793.8438438438438,Ian Foster,55.853586281948076,793.8438438438438,Ian Lewis 2,50.532787868469384,793.8438438438438,209,79.2
Jake Anderson,21.256877792398228,793.0930930930931,Jake Foster,55.85551457670435,793.0930930930931,Jake Lewis 2,50.53370254578918,793.0930930930931,210,79.10000000000001
Kyle Anderson,21.25747380189718,792.3423423423424,Kyle Foster,55.87022353493976,792.3423423423424,Kyle Lewis 2,50.53490699732912,792.3423423423424,211,79.0
Logan Anderson,21.257715670498325,791.5915915915916,Logan Foster,55.890559159839036,791.5915915915916,Logan Lewis 2,50.5521388874511,791.5915915915916,212,78.9
Max Anderson,21.26312246247086,790.8408408408409,Max Foster,55.93910726449823,790.8408408408409,Max Lewis 2,50.55400242634199,790.8408408408409,213,78.8
Noah Anderson,21.264509459660168,790.0900900900901,Noah Foster,55.96505848289865,790.0900900900901,Noah Lewis 2,50.55788856901029,790.0900900900901,214,78.7
Owen Anderson,21.26462726562879,789.3393393393394,Owen Foster,55.99488112268241,789.3393393393394,Owen Lewis 2,50.562002665737246,789.3393393393394,215,78.60000000000001
Parker Anderson,21.268094787946225,788.5885885885887,Parker Foster,55.99586005539647,788.5885885885887,Parker Lewis 2,50.585895479432295,788.5885885885887,216,78.5
Quinn Anderson,21.273159899742325,787.8378378378378,Quinn Foster,56.042335981581395,787.8378378378378,Quinn Lewis 2,50.6166465191596,787.8378378378378,217,78.4
Riley Anderson,21.27432995892337,787.0870870870871,Riley Foster,56.05283904993013,787.0870870870871,Riley Lewis 2,50.619011647578894,787.0870870870871,218,78.3
Sam Anderson,21.276641398382278,786.3363363363363,Sam Foster,56.05288264788224,786.3363363363363,Sam Lewis 2,50.651235301857795,786.3363363363363,219,78.2
Taylor Anderson,21.278280894748164,785.5855855855856,Taylor Foster,56.06056321042738,785.5855855855856,Taylor Lewis 2,50.70762430584293,785.5855855855856,220,78.10000000000001
Alex Anderson,21.30889917418164,784.8348348348349,Alex Foster,56.09335691835494,784.8348348348349,Alex Lewis 2,50.71206174203583,784.8348348348349,221,78.0
Blake Anderson,21.314418664903364,784.0840840840841,Blake Foster,56.102096957427655,784.0840840840841,Blake Lewis 2,50.72170274669619,784.0840840840841,222,77.9
Cameron Anderson,21.319859325922476,783.3333333333334,Cameron Foster,56.139768137592554,783.3333333333334,Cameron Lewis 2,50.745815224881795,783.3333333333334,223,77.8
Devon Anderson,21.32639317725037,782.5825825825826,Devon Foster,56.14251425023562,782.5825825825826,Devon Lewis 2,50.74643936344921,782.5825825825826,224,77.7
Ellis Anderson,21.328430213106376,781.8318318318318,Ellis Foster,56.158827356603496,781.8318318318318,Ellis Lewis 2,50.74947480719174,781.8318318318318,225,77.60000000000001
Finley Anderson,21.328943158206407,781.081081081081,Finley Foster,56.16519159767535,781.081081081081,Finley Lewis 2,50.76942202581961,781.081081081081,226,77.5
Gray Anderson,21.32935496496582,780.3303303303303,Gray Foster,56.171421279963006,780.3303303303303,Gray Lewis 2,50.8133448667254,780.3303303303303,227,77.4
Hunter Anderson,21.331251272770356,779.5795795795796,Hunter Foster,56.20108318519235,779.5795795795796,Hunter Lewis 2,50.816965472677964,779.5795795795796,228,77.3
Ian Anderson,21.332496806479323,778.8288288288288,Ian Foster,56.224067257291594,778.8288288288288,Ian Lewis 2,50.83346705734842,778.8288288288288,229,77.2
Jake Anderson,21.334040902112257,778.0780780780781,Jake Foster,56.22483889275365,778.0780780780781,Jake Lewis 2,50.835470282679246,778.0780780780781,230,77.10000000000001
Kyle Anderson,21.34165125049469,777.3273273273273,Kyle Foster,56.24112015972215,777.3273273273273,Kyle Lewis 2,50.86615767742186,777.3273273273273,231,77.0
Logan Anderson,21.34690756396907,776.5765765765766,Logan Foster,56.245346728097005,776.5765765765766,Logan Lewis 2,50.86956501818953,776.5765765765766,232,76.9
Max Anderson,21.348100774166067,775.8258258258259,Max Foster,56.25560755765369,775.8258258258259,Max Lewis 2,50.87543887938767,775.8258258258259,233,76.8
Noah Anderson,21.36686190789967,775.0750750750751,Noah Foster,56.27797500251669,775.0750750750751,Noah Lewis 2,50.88038848747216,775.0750750750751,234,76.7
Owen Anderson,21.388280467310828,774.3243243243244,Owen Foster,56.33476641294988,774.3243243243244,Owen Lewis 2,50.880787585497764,774.3243243243244,235,76.6
Parker Anderson,21.389595311756104,773.5735735735736,Parker Foster,56.36299098813581,773.5735735735736,Parker Lewis 2,50.88762188511646,773.5735735735736,236,76.5
Quinn Anderson,21.391429861044223,772.8228228228229,Quinn Foster,56.36376336290822,772.8228228228229,Quinn Lewis 2,50.889246385371735,772.8228228228229,237,76.4
Riley Anderson,21.395905577968346,772.072072072072,Riley Foster,56.37853932097561,772.072072072072,Riley Lewis 2,50.89182846089801,772.072072072072,238,76.3
Sam Anderson,21.39737701631205,771.3213213213213,Sam Foster,56.38775290747817,771.3213213213213,Sam Lewis 2,50.90310808063721,771.3213213213213,239,76.2
Taylor Anderson,21.398558799174964,770.5705705705706,Taylor Foster,56.42910442755445,770.5705705705706,Taylor Lewis 2,50.905627983594464,770.5705705705706,240,76.1
Alex Anderson,21.399483570381932,769.8198198198198,Alex Foster,56.452478980458615,769.8198198198198,Alex Lewis 2,50.91122648705702,769.8198198198198,241,76.0
Blake Anderson,21.402395979895147,769.0690690690691,Blake Foster,56.45450962124713,769.0690690690691,Blake Lewis 2,50.91711226254617,769.0690690690691,242,75.9
Cameron Anderson,21.40264859602048,768.3183183183183,Cameron Foster,56.467170867536865,768.3183183183183,Cameron Lewis 2,50.92467642103975,768.3183183183183,243,75.8
Devon Anderson,21.40986808946909,767.5675675675676,Devon Foster,56.47232915945659,767.5675675675676,Devon Lewis 2,50.92602676211905,767.5675675675676,244,75.7
Ellis Anderson,21.419446232129847,766.8168168168169,Ellis Foster,56.48226529975884,766.8168168168169,Ellis Lewis 2,50.92676505185003,766.8168168168169,245,75.6
Finley Anderson,21.422919384364562,766.066066066066,Finley Foster,56.48835578492428,766.066066066066,Finley Lewis 2,50.94869997705416,766.066066066066,246,75.5
Gray Anderson,21.43257388009979,765.3153153153153,Gray Foster,56.52877810301014,765.3153153153153,Gray Lewis 2,50.949573162284764,765.3153153153153,247,75.4
Hunter Anderson,21.435212054735697,764.5645645645645,Hunter Foster,56.54006161078682,764.5645645645645,Hunter Lewis 2,50.99219732766692,764.5645645645645,248,75.3
Ian Anderson,21.442797807894035,763.8138138138138,Ian Foster,56.55351561707086,763.8138138138138,Ian Lewis 2,51.036010539768476,763.8138138138138,249,75.2
Jake Anderson,21.443196165638497,763.063063063063,Jake Foster,56.56993557092271,763.063063063063,Jake Lewis 2,51.059034227036896,763.063063063063,250,75.1
Kyle Anderson,21.445778050303918,762.3123123123123,Kyle Foster,56.583392790693175,762.3123123123123,Kyle Lewis 2,51.07282088543728,762.3123123123123,251,75.0
Logan Anderson,21.44747188722847,761.5615615615616,Logan Foster,56.653240415412014,761.5615615615616,Logan Lewis 2,51.09354119078794,761.5615615615616,252,74.9
Max Anderson,21.44792413042199,760.8108108108108,Max Foster,56.6890480500543,760.8108108108108,Max Lewis 2,51.099449981807574,760.8108108108108,253,74.8
Noah Anderson,21.45260794453409,760.0600600600601,Noah Foster,56.71436060706444,760.0600600600601,Noah Lewis 2,51.10491224158989,760.0600600600601,254,74.7
Owen Anderson,21.458288656554554,759.3093093093094,Owen Foster,56.73204579838425,759.3093093093094,Owen Lewis 2,51.115134579564355,759.3093093093094,255,74.6
Parker Anderson,21.46228389543841,758.5585585585586,Parker Foster,56.73523316450468,758.5585585585586,Parker Lewis 2,51.1218398590199,758.5585585585586,256,74.5
Quinn Anderson,21.46779578429318,757.8078078078079,Quinn Foster,56.75527435005016,757.8078078078079,Quinn Lewis 2,51.14391060949588,757.8078078078079,257,74.4
Riley Anderson,21.47362054983367,757.0570570570571,Riley Foster,56.760522882156835,757.0570570570571,Riley Lewis 2,51.185825636331735,757.0570570570571,258,74.3
Sam Anderson,21.47425482887881,756.3063063063063,Sam Foster,56.77648761893278,756.3063063063063,Sam Lewis 2,51.18755146399873,756.3063063063063,259,74.2
Taylor Anderson,21.488875737268827,755.5555555555555,Taylor Foster,56.79247778635732,755.5555555555555,Taylor Lewis 2,51.20814526414348,755.5555555555555,260,74.1
Alex Anderson,21.497755300582646,754.8048048048048,Alex Foster,56.79967456028694,754.8048048048048,Alex Lewis 2,51.22729038668713,754.8048048048048,261,74.0
Blake Anderson,21.500547776695623,754.0540540540541,Blake Foster,56.80348372187608,754.0540540540541,Blake Lewis 2,51.251257342077984,754.0540540540541,262,73.9
Cameron Anderson,21.504359867323707,753.3033033033033,Cameron Foster,56.80485123979377,753.3033033033033,Cameron Lewis 2,51.3102324800885,753.3033033033033,263,73.8
Devon Anderson,21.505996652862407,752.5525525525526,Devon Foster,56.81111632539644,752.5525525525526,Devon Lewis 2,51.32938103731023,752.5525525525526,264,73.7
Ellis Anderson,21.510310701913227,751.8018018018018,Ellis Foster,56.843012220493954,751.8018018018018,Ellis Lewis 2,51.40972840549421,751.8018018018018,265,73.6
Finley Anderson,21.512090474427605,751.0510510510511,Finley Foster,56.853681956227824,751.0510510510511,Finley Lewis 2,51.415398658951624,751.0510510510511,266,73.5
Gray Anderson,21.51259385026364,750.3003003003003,Gray Foster,56.85440061133885,750.3003003003003,Gray Lewis 2,51.41542786620491,750.3003003003003,267,73.4
Hunter Anderson,21.513272436901424,749.5495495495495,Hunter Foster,56.86052721678193,749.5495495495495,Hunter Lewis 2,51.42322781259467,749.5495495495495,268,73.3
Ian Anderson,21.517716765694573,748.7987987987988,Ian Foster,56.88216667681729,748.7987987987988,Ian Lewis 2,51.462351748204874,748.7987987987988,269,73.2
Jake Anderson,21.532128435115165,748.048048048048,Jake Foster,56.88503296757981,748.048048048048,Jake Lewis 2,51.48663756409346,748.048048048048,270,73.1
Kyle Anderson,21.53550977846768,747.2972972972973,Kyle Foster,56.92316744664787,747.2972972972973,Kyle Lewis 2,51.510085936732985,747.2972972972973,271,73.0
Logan Anderson,21.539402134359594,746.5465465465466,Logan Foster,56.9530237880682,746.5465465465466,Logan Lewis 2,51.52901144139691,746.5465465465466,272,72.89999999999999
Max Anderson,21.539880593936722,745.7957957957958,Max Foster,56.95724692428506,745.7957957957958,Max Lewis 2,51.53506312327773,745.7957957957958,273,72.8
Noah Anderson,21.54146327650049,745.0450450450451,Noah Foster,56.96267327989031,745.0450450450451,Noah Lewis 2,51.535722819288374,745.0450450450451,274,72.7
Owen Anderson,21.54213860677848,744.2942942942943,Owen Foster,56.987427562853384,744.2942942942943,Owen Lewis 2,51.53642042949381,744.2942942942943,275,72.6
Parker Anderson,21.546855075367176,743.5435435435436,Parker Foster,56.998450502785595,743.5435435435436,Parker Lewis 2,51.54566389652302,743.5435435435436,276,72.5
Quinn Anderson,21.546941020328447,742.7927927927929,Quinn Foster,57.01798752214987,742.7927927927929,Quinn Lewis 2,51.55335518344907,742.7927927927929,277,72.39999999999999
Riley Anderson,21.550922413831685,742.0420420420421,Riley Foster,57.019767934041866,742.0420420420421,Riley Lewis 2,51.55548737115309,742.0420420420421,278,72.3
Sam Anderson,21.55201272502721,741.2912912912914,Sam Foster,57.0264429823066,741.2912912912914,Sam Lewis 2,51.571653239100314,741.2912912912914,279,72.2
Taylor Anderson,21.55798993428144,740.5405405405405,Taylor Foster,57.050755834582525,740.5405405405405,Taylor Lewis 2,51.575516260414,740.5405405405405,280,72.1
Alex Anderson,21.559965203464714,739.7897897897898,Alex Foster,57.07141982043988,739.7897897897898,Alex Lewis 2,51.58114083044484,739.7897897897898,281,72.0
Blake Anderson,21.564165717367754,739.039039039039,Blake Foster,57.076752725820285,739.039039039039,Blake Lewis 2,51.58374685235821,739.039039039039,282,71.89999999999999
Cameron Anderson,21.565347437514852,738.2882882882883,Cameron Foster,57.08506077511773,738.2882882882883,Cameron Lewis 2,51.59462569106284,738.2882882882883,283,71.8
Devon Anderson,21.565714596953807,737.5375375375376,Devon Foster,57.08945793834223,737.5375375375376,Devon Lewis 2,51.610574881188924,737.5375375375376,284,71.7
Ellis Anderson,21.573644285210786,736.7867867867868,Ellis Foster,57.094310463650395,736.7867867867868,Ellis Lewis 2,51.620116619858834,736.7867867867868,285,71.6
Finley Anderson,21.575012053118652,736.0360360360361,Finley Foster,57.10136547794483,736.0360360360361,Finley Lewis 2,51.62464634297023,736.0360360360361,286,71.50000000000001
Gray Anderson,21.575888660183185,735.2852852852853,Gray Foster,57.10852448936633,735.2852852852853,Gray Lewis 2,51.63053977054002,735.2852852852853,287,71.39999999999999
Hunter Anderson,21.579523434619084,734.5345345345345,Hunter Foster,57.11681233363437,734.5345345345345,Hunter Lewis 2,51.64312946611167,734.5345345345345,288,71.30000000000001
Ian Anderson,21.58015984343903,733.7837837837837,Ian Foster,57.11922227249614,733.7837837837837,Ian Lewis 2,51.66849145530397,733.7837837837837,289,71.2
Jake Anderson,21.58431055275127,733.033033033033,Jake Foster,57.135425981727366,733.033033033033,Jake Lewis 2,51.66951456916397,733.033033033033,290,71.10000000000001
Kyle Anderson,21.585457616466638,732.2822822822823,Kyle Foster,57.136990479306334,732.2822822822823,Kyle Lewis 2,51.71754517532201,732.2822822822823,291,71.0
Logan Anderson,21.586365990457473,731.5315315315315,Logan Foster,57.137005908586126,731.5315315315315,Logan Lewis 2,51.71919014258324,731.5315315315315,292,70.9
Max Anderson,21.586535470319205,730.7807807807808,Max Foster,57.1415341932413,730.7807807807808,Max Lewis 2,51.73293960404798,730.7807807807808,293,70.8
Noah Anderson,21.590904906194933,730.03003003003,Noah Foster,57.14680045150095,730.03003003003,Noah Lewis 2,51.738042855059774,730.03003003003,294,70.7
Owen Anderson,21.594126042569258,729.2792792792793,Owen Foster,57.14851763127567,729.2792792792793,Owen Lewis 2,51.755763049860846,729.2792792792793,295,70.6
Parker Anderson,21.59774076912496,728.5285285285286,Parker Foster,57.15797016559204,728.5285285285286,Parker Lewis 2,51.76976299917259,728.5285285285286,296,70.5
Quinn Anderson,21.606585949843044,727.7777777777778,Quinn Foster,57.15829706900819,727.7777777777778,Quinn Lewis 2,51.79320639381854,727.7777777777778,297,70.39999999999999
Riley Anderson,21.607642134146428,727.0270270270271,Riley Foster,57.16337222320015,727.0270270270271,Riley Lewis 2,51.81648550024331,727.0270270270271,298,70.30000000000001
Sam Anderson,21.610250588560284,726.2762762762763,Sam Foster,57.173405562388595,726.2762762762763,Sam Lewis 2,51.83349680861258,726.2762762762763,299,70.19999999999999
Taylor Anderson,21.611268384426563,725.5255255255256,Taylor Foster,57.17371320691187,725.5255255255256,Taylor Lewis 2,51.85045637335602,725.5255255255256,300,70.10000000000001
Alex Anderson,21.6165431574615,724.7747747747748,Alex Foster,57.17495981205633,724.7747747747748,Alex Lewis 2,51.85563080821681,724.7747747747748,301,70.0
Blake Anderson,21.61869009172476,724.024024024024,Blake Foster,57.1906485596713,724.024024024024,Blake Lewis 2,51.89484759329831,724.024024024024,302,69.9
Cameron Anderson,21.61976539358496,723.2732732732733,Cameron Foster,57.190745356910504,723.2732732732733,Cameron Lewis 2,51.910210194655455,723.2732732732733,303,69.8
Devon Anderson,21.620444894510452,722.5225225225225,Devon Foster,57.19644654529025,722.5225225225225,Devon Lewis 2,51.9301975607982,722.5225225225225,304,69.7
Ellis Anderson,21.63525233700387,721.7717717717718,Ellis Foster,57.19691925228459,721.7717717717718,Ellis Lewis 2,51.95220005199977,721.7717717717718,305,69.6
Finley Anderson,21.636130247416446,721.021021021021,Finley Foster,57.21948477242849,721.021021021021,Finley Lewis 2,51.98875017714717,721.021021021021,306,69.5
Gray Anderson,21.645393670888318,720.2702702702703,Gray Foster,57.224972327567556,720.2702702702703,Gray Lewis 2,52.07270203153694,720.2702702702703,307,69.39999999999999
Hunter Anderson,21.64890467612796,719.5195195195195,Hunter Foster,57.227213334962805,719.5195195195195,Hunter Lewis 2,52.10201383320758,719.5195195195195,308,69.30000000000001
Ian Anderson,21.652683672306456,718.7687687687687,Ian Foster,57.236173324187206,718.7687687687687,Ian Lewis 2,52.15057929272276,718.7687687687687,309,69.19999999999999
Jake Anderson,21.654929212477857,718.018018018018,Jake Foster,57.24546413649644,718.018018018018,Jake Lewis 2,52.170455696737754,718.018018018018,310,69.10000000000001
Kyle Anderson,21.666524814169588,717.2672672672672,Kyle Foster,57.24838622930897,717.2672672672672,Kyle Lewis 2,52.270950922579814,717.2672672672672,311,69.0
Logan Anderson,21.6712072372551,716.5165165165165,Logan Foster,57.249563143720344,716.5165165165165,Logan Lewis 2,52.282049461533894,716.5165165165165,312,68.9
Max Anderson,21.671514291027485,715.7657657657658,Max Foster,57.250610698542964,715.7657657657658,Max Lewis 2,52.284219189218675,715.7657657657658,313,68.8
Noah Anderson,21.671779224535314,715.015015015015,Noah Foster,57.25187545194742,715.015015015015,Noah Lewis 2,52.405205136721555,715.015015015015,314,68.7
Owen Anderson,21.676615329962942,714.2642642642643,Owen Foster,57.27056246750634,714.2642642642643,Owen Lewis 2,52.40569653562885,714.2642642642643,315,68.6
Parker Anderson,21.679324304625148,713.5135135135135,Parker Foster,57.27356460186293,713.5135135135135,Parker Lewis 2,52.43376010341521,713.5135135135135,316,68.5
Quinn Anderson,21.680366578941094,712.7627627627628,Quinn Foster,57.27525529456157,712.7627627627628,Quinn Lewis 2,52.44140004779489,712.7627627627628,317,68.39999999999999
Riley Anderson,21.694861487957013,712.0120120120121,Riley Foster,57.27900279306688,712.0120120120121,Riley Lewis 2,52.45233554616363,712.0120120120121,318,68.30000000000001
Sam Anderson,21.69549029691753,711.2612612612613,Sam Foster,57.279762469244275,711.2612612612613,Sam Lewis 2,52.4821103628121,711.2612612612613,319,68.19999999999999
Taylor Anderson,21.696431888566273,710.5105105105106,Taylor Foster,57.289820170895375,710.5105105105106,Taylor Lewis 2,52.49290875631785,710.5105105105106,320,68.10000000000001
Alex Anderson,21.716852073980455,709.7597597597598,Alex Foster,57.295586129412484,709.7597597597598,Alex Lewis 2,52.51693153263315,709.7597597597598,321,68.0
Blake Anderson,21.718258932008,709.009009009009,Blake Foster,57.311531917845336,709.009009009009,Blake Lewis 2,52.520527110637765,709.009009009009,322,67.9
Cameron Anderson,21.722557321590127,708.2582582582583,Cameron Foster,57.31361547572221,708.2582582582583,Cameron Lewis 2,52.52495661171511,708.2582582582583,323,67.8
Devon Anderson,21.72386182436974,707.5075075075075,Devon Foster,57.319740345491454,707.5075075075075,Devon Lewis 2,52.5287956350503,707.5075075075075,324,67.7
Ellis Anderson,21.74372806049542,706.7567567567568,Ellis Foster,57.32583619530527,706.7567567567568,Ellis Lewis 2,52.56340638019792,706.7567567567568,325,67.6
Finley Anderson,21.75378618806667,706.006006006006,Finley Foster,57.34067736638943,706.006006006006,Finley Lewis 2,52.578046790521924,706.006006006006,326,67.5
Gray Anderson,21.754040062270818,705.2552552552553,Gray Foster,57.342303440537904,705.2552552552553,Gray Lewis 2,52.600108420866746,705.2552552552553,327,67.39999999999999
Hunter Anderson,21.76391289789459,704.5045045045046,Hunter Foster,57.37130494731796,704.5045045045046,Hunter Lewis 2,52.60060127174765,704.5045045045046,328,67.30000000000001
Ian Anderson,21.765428461937194,703.7537537537537,Ian Foster,57.416804867267764,703.7537537537537,Ian Lewis 2,52.64614185762269,703.7537537537537,329,67.19999999999999
Jake Anderson,21.76650421383761,703.003003003003,Jake Foster,57.41740612472394,703.003003003003,Jake Lewis 2,52.65724053673044,703.003003003003,330,67.10000000000001
Kyle Anderson,21.766855803609523,702.2522522522522,Kyle Foster,57.417907495282776,702.2522522522522,Kyle Lewis 2,52.67264313376431,702.2522522522522,331,67.0
Logan Anderson,21.769470134762276,701.5015015015015,Logan Foster,57.4211072441356,701.5015015015015,Logan Lewis 2,52.677636916312444,701.5015015015015,332,66.9
Max Anderson,21.77542826241795,700.7507507507507,Max Foster,57.43745607432471,700.7507507507507,Max Lewis 2,52.679018761375616,700.7507507507507,333,66.8
Noah Anderson,21.777021369194966,700.0,Noah Foster,57.43967815976654,700.0,Noah Lewis 2,52.69315212842863,700.0,334,66.7
Owen Anderson,21.77998222148234,699.2492492492493,Owen Foster,57.44318670827371,699.2492492492493,Owen Lewis 2,52.69345074704524,699.2492492492493,335,66.6
Parker Anderson,21.780338629121033,698.4984984984985,Parker Foster,57.44330230260205,698.4984984984985,Parker Lewis 2,52.706918169380415,698.4984984984985,336,66.5
Quinn Anderson,21.787893481089142,697.7477477477478,Quinn Foster,57.46240446740624,697.7477477477478,Quinn Lewis 2,52.7076403446835,697.7477477477478,337,66.39999999999999
Riley Anderson,21.79311968748349,696.996996996997,Riley Foster,57.49159661265345,696.996996996997,Riley Lewis 2,52.727340458235425,696.996996996997,338,66.3
Sam Anderson,21.797029412528133,696.2462462462463,Sam Foster,57.497156365485644,696.2462462462463,Sam Lewis 2,52.72874111852601,696.2462462462463,339,66.19999999999999
Taylor Anderson,21.800840084811416,695.4954954954956,Taylor Foster,57.497729289331595,695.4954954954956,Taylor Lewis 2,52.733975012731555,695.4954954954956,340,66.10000000000001
Alex Anderson,21.806660730374297,694.7447447447448,Alex Foster,57.506139060477814,694.7447447447448,Alex Lewis 2,52.74148570402113,694.7447447447448,341,65.99999999999999
Blake Anderson,21.80751492242187,693.9939939939941,Blake Foster,57.58305399740963,693.9939939939941,Blake Lewis 2,52.744996491739464,693.9939939939941,342,65.9
Cameron Anderson,21.80901862388083,693.2432432432433,Cameron Foster,57.62045613845724,693.2432432432433,Cameron Lewis 2,52.74829270969889,693.2432432432433,343,65.8
Devon Anderson,21.81620429021401,692.4924924924925,Devon Foster,57.641876164582726,692.4924924924925,Devon Lewis 2,52.749084987782325,692.4924924924925,344,65.7
Ellis Anderson,21.81829575392583,691.7417417417417,Ellis Foster,57.64721906410003,691.7417417417417,Ellis Lewis 2,52.7635420371771,691.7417417417417,345,65.60000000000001
